,Frequency,Phase
23679,11839.6,-1.5036115416196587
23680,11840.1,-1.5038217632258226
23681,11840.6,-1.5040319817638548
23682,11841.1,-1.5042421972158055
23683,11841.6,-1.5044524095637264
23684,11842.1,-1.5046626187896706
23685,11842.6,-1.504872824875693
23686,11843.1,-1.5050830278038487
23687,11843.6,-1.505293227556196
23688,11844.1,-1.5055034241147944
23689,11844.6,-1.505713617461705
23690,11845.1,-1.5059238075789902
23691,11845.6,-1.506133994448714
23692,11846.1,-1.506344178052942
23693,11846.6,-1.5065543583737424
23694,11847.1,-1.506764535393184
23695,11847.6,-1.506974709093338
23696,11848.1,-1.507184879456276
23697,11848.6,-1.507395046464073
23698,11849.1,-1.5076052100988044
23699,11849.6,-1.5078153703425479
23700,11850.1,-1.5080255271773835
23701,11850.6,-1.508235680585391
23702,11851.1,-1.5084458305486534
23703,11851.6,-1.5086559770492558
23704,11852.1,-1.508866120069284
23705,11852.6,-1.5090762595908263
23706,11853.1,-1.5092863955959719
23707,11853.6,-1.5094965280668124
23708,11854.1,-1.5097066569854416
23709,11854.6,-1.509916782333954
23710,11855.1,-1.5101269040944476
23711,11855.6,-1.5103370222490198
23712,11856.1,-1.5105471367797714
23713,11856.6,-1.5107572476688054
23714,11857.1,-1.5109673548982254
23715,11857.6,-1.5111774584501383
23716,11858.1,-1.511387558306651
23717,11858.6,-1.5115976544498735
23718,11859.1,-1.5118077468619178
23719,11859.6,-1.5120178355248974
23720,11860.1,-1.5122279204209281
23721,11860.6,-1.5124380015321264
23722,11861.1,-1.512648078840612
23723,11861.6,-1.512858152328506
23724,11862.1,-1.5130682219779317
23725,11862.6,-1.5132782877710145
23726,11863.1,-1.5134883496898806
23727,11863.6,-1.513698407716659
23728,11864.1,-1.5139084618334813
23729,11864.6,-1.51411851202248
23730,11865.1,-1.5143285582657908
23731,11865.6,-1.5145386005455492
23732,11866.1,-1.5147486388438949
23733,11866.6,-1.5149586731429687
23734,11867.1,-1.5151687034249137
23735,11867.6,-1.515378729671875
23736,11868.1,-1.5155887518659992
23737,11868.6,-1.5157987699894353
23738,11869.1,-1.5160087840243348
23739,11869.6,-1.5162187939528509
23740,11870.1,-1.516428799757139
23741,11870.6,-1.516638801419356
23742,11871.1,-1.5168487989216612
23743,11871.6,-1.5170587922462169
23744,11872.1,-1.5172687813751862
23745,11872.6,-1.5174787662907359
23746,11873.1,-1.5176887469750324
23747,11873.6,-1.5178987234102468
23748,11874.1,-1.518108695578551
23749,11874.6,-1.5183186634621193
23750,11875.1,-1.518528627043129
23751,11875.6,-1.5187385863037581
23752,11876.1,-1.5189485412261874
23753,11876.6,-1.5191584917926004
23754,11877.1,-1.5193684379851826
23755,11877.6,-1.5195783797861215
23756,11878.1,-1.5197883171776063
23757,11878.6,-1.5199982501418294
23758,11879.1,-1.5202081786609851
23759,11879.6,-1.5204181027172698
23760,11880.1,-1.5206280222928827
23761,11880.6,-1.5208379373700238
23762,11881.1,-1.5210478479308973
23763,11881.6,-1.5212577539577083
23764,11882.1,-1.521467655432665
23765,11882.6,-1.5216775523379777
23766,11883.1,-1.5218874446558583
23767,11883.6,-1.5220973323685223
23768,11884.1,-1.5223072154581863
23769,11884.6,-1.52251709390707
23770,11885.1,-1.522726967697396
23771,11885.6,-1.5229368368113874
23772,11886.1,-1.523146701231271
23773,11886.6,-1.523356560939276
23774,11887.1,-1.5235664159176339
23775,11887.6,-1.5237762661485788
23776,11888.1,-1.5239861116143456
23777,11888.6,-1.5241959522971738
23778,11889.1,-1.524405788179304
23779,11889.6,-1.5246156192429798
23780,11890.1,-1.5248254454704475
23781,11890.6,-1.5250352668439546
23782,11891.1,-1.525245083345752
23783,11891.6,-1.5254548949580933
23784,11892.1,-1.525664701663234
23785,11892.6,-1.525874503443433
23786,11893.1,-1.5260843002809497
23787,11893.6,-1.5262940921580477
23788,11894.1,-1.5265038790569931
23789,11894.6,-1.526713660960054
23790,11895.1,-1.5269234378495018
23791,11895.6,-1.5271332097076082
23792,11896.1,-1.5273429765166502
23793,11896.6,-1.527552738258906
23794,11897.1,-1.5277624949166566
23795,11897.6,-1.5279722464721857
23796,11898.1,-1.528181992907779
23797,11898.6,-1.5283917342057252
23798,11899.1,-1.528601470348316
23799,11899.6,-1.528811201317845
23800,11900.1,-1.5290209270966097
23801,11900.6,-1.529230647666908
23802,11901.1,-1.529440363011042
23803,11901.6,-1.5296500731113167
23804,11902.1,-1.529859777950039
23805,11902.6,-1.530069477509519
23806,11903.1,-1.5302791717720683
23807,11903.6,-1.5304888607200025
23808,11904.1,-1.5306985443356396
23809,11904.6,-1.5309082226013
23810,11905.1,-1.5311178954993074
23811,11905.6,-1.531327563011987
23812,11906.1,-1.531537225121668
23813,11906.6,-1.5317468818106812
23814,11907.1,-1.5319565330613616
23815,11907.6,-1.5321661788560461
23816,11908.1,-1.5323758191770738
23817,11908.6,-1.5325854540067874
23818,11909.1,-1.532795083327532
23819,11909.6,-1.5330047071216557
23820,11910.1,-1.5332143253715103
23821,11910.6,-1.5334239380594479
23822,11911.1,-1.5336335451678256
23823,11911.6,-1.5338431466790028
23824,11912.1,-1.5340527425753414
23825,11912.6,-1.5342623328392069
23826,11913.1,-1.5344719174529664
23827,11913.6,-1.5346814963989908
23828,11914.1,-1.5348910696596534
23829,11914.6,-1.5351006372173313
23830,11915.1,-1.5353101990544036
23831,11915.6,-1.5355197551532518
23832,11916.1,-1.5357293054962615
23833,11916.6,-1.5359388500658209
23834,11917.1,-1.5361483888443206
23835,11917.6,-1.536357921814155
23836,11918.1,-1.5365674489577201
23837,11918.6,-1.5367769702574159
23838,11919.1,-1.5369864856956454
23839,11919.6,-1.537195995254814
23840,11920.1,-1.5374054989173311
23841,11920.6,-1.5376149966656072
23842,11921.1,-1.5378244884820573
23843,11921.6,-1.5380339743490994
23844,11922.1,-1.5382434542491537
23845,11922.6,-1.5384529281646446
23846,11923.1,-1.538662396077998
23847,11923.6,-1.5388718579716436
23848,11924.1,-1.5390813138280144
23849,11924.6,-1.5392907636295463
23850,11925.1,-1.5395002073586785
23851,11925.6,-1.5397096449978522
23852,11926.1,-1.5399190765295128
23853,11926.6,-1.5401285019361084
23854,11927.1,-1.5403379212000903
23855,11927.6,-1.540547334303913
23856,11928.1,-1.5407567412300336
23857,11928.6,-1.5409661419609126
23858,11929.1,-1.5411755364790138
23859,11929.6,-1.541384924766804
23860,11930.1,-1.541594306806754
23861,11930.6,-1.5418036825813355
23862,11931.1,-1.5420130520730257
23863,11931.6,-1.5422224152643038
23864,11932.1,-1.5424317721376528
23865,11932.6,-1.5426411226755588
23866,11933.1,-1.5428504668605096
23867,11933.6,-1.5430598046749986
23868,11934.1,-1.543269136101521
23869,11934.6,-1.5434784611225754
23870,11935.1,-1.5436877797206645
23871,11935.6,-1.5438970918782922
23872,11936.1,-1.5441063975779679
23873,11936.6,-1.544315696802203
23874,11937.1,-1.5445249895335125
23875,11937.6,-1.5447342757544151
23876,11938.1,-1.5449435554474318
23877,11938.6,-1.5451528285950875
23878,11939.1,-1.5453620951799105
23879,11939.6,-1.5455713551844326
23880,11940.1,-1.5457806085911885
23881,11940.6,-1.5459898553827158
23882,11941.1,-1.5461990955415563
23883,11941.6,-1.546408329050255
23884,11942.1,-1.5466175558913597
23885,11942.6,-1.546826776047423
23886,11943.1,-1.5470359895009984
23887,11943.6,-1.5472451962346447
23888,11944.1,-1.547454396230924
23889,11944.6,-1.547663589472401
23890,11945.1,-1.5478727759416449
23891,11945.6,-1.5480819556212264
23892,11946.1,-1.5482911284937217
23893,11946.6,-1.5485002945417095
23894,11947.1,-1.548709453747772
23895,11947.6,-1.5489186060944953
23896,11948.1,-1.5491277515644675
23897,11948.6,-1.5493368901402818
23898,11949.1,-1.5495460218045345
23899,11949.6,-1.549755146539825
23900,11950.1,-1.5499642643287566
23901,11950.6,-1.5501733751539355
23902,11951.1,-1.5503824789979717
23903,11951.6,-1.5505915758434792
23904,11952.1,-1.5508006656730748
23905,11952.6,-1.5510097484693801
23906,11953.1,-1.5512188242150182
23907,11953.6,-1.551427892892617
23908,11954.1,-1.5516369544848083
23909,11954.6,-1.551846008974227
23910,11955.1,-1.5520550563435118
23911,11955.6,-1.5522640965753038
23912,11956.1,-1.5524731296522496
23913,11956.6,-1.552682155556998
23914,11957.1,-1.5528911742722022
23915,11957.6,-1.5531001857805193
23916,11958.1,-1.553309190064608
23917,11958.6,-1.553518187107133
23918,11959.1,-1.553727176890762
23919,11959.6,-1.553936159398165
23920,11960.1,-1.5541451346120185
23921,11960.6,-1.5543541025149994
23922,11961.1,-1.5545630630897904
23923,11961.6,-1.5547720163190772
23924,11962.1,-1.5549809621855493
23925,11962.6,-1.5551899006719008
23926,11963.1,-1.555398831760827
23927,11963.6,-1.5556077554350296
23928,11964.1,-1.5558166716772126
23929,11964.6,-1.5560255804700844
23930,11965.1,-1.5562344817963574
23931,11965.6,-1.5564433756387461
23932,11966.1,-1.5566522619799705
23933,11966.6,-1.5568611408027535
23934,11967.1,-1.5570700120898224
23935,11967.6,-1.5572788758239084
23936,11968.1,-1.5574877319877451
23937,11968.6,-1.557696580564071
23938,11969.1,-1.5579054215356287
23939,11969.6,-1.558114254885164
23940,11970.1,-1.5583230805954273
23941,11970.6,-1.5585318986491712
23942,11971.1,-1.5587407090291538
23943,11971.6,-1.5589495117181364
23944,11972.1,-1.5591583066988843
23945,11972.6,-1.5593670939541673
23946,11973.1,-1.559575873466757
23947,11973.6,-1.5597846452194313
23948,11974.1,-1.5599934091949708
23949,11974.6,-1.56020216537616
23950,11975.1,-1.5604109137457882
23951,11975.6,-1.5606196542866468
23952,11976.1,-1.5608283869815331
23953,11976.6,-1.5610371118132473
23954,11977.1,-1.561245828764594
23955,11977.6,-1.5614545378183817
23956,11978.1,-1.561663238957422
23957,11978.6,-1.5618719321645314
23958,11979.1,-1.5620806174225303
23959,11979.6,-1.562289294714243
23960,11980.1,-1.5624979640224983
23961,11980.6,-1.5627066253301274
23962,11981.1,-1.5629152786199667
23963,11981.6,-1.563123923874857
23964,11982.1,-1.5633325610776425
23965,11982.6,-1.563541190211172
23966,11983.1,-1.563749811258297
23967,11983.6,-1.5639584242018745
23968,11984.1,-1.5641670290247647
23969,11984.6,-1.5643756257098327
23970,11985.1,-1.5645842142399473
23971,11985.6,-1.5647927945979805
23972,11986.1,-1.5650013667668097
23973,11986.6,-1.5652099307293157
23974,11987.1,-1.5654184864683838
23975,11987.6,-1.5656270339669038
23976,11988.1,-1.5658355732077678
23977,11988.6,-1.566044104173874
23978,11989.1,-1.5662526268481238
23979,11989.6,-1.5664611412134233
23980,11990.1,-1.5666696472526829
23981,11990.6,-1.5668781449488156
23982,11991.1,-1.5670866342847403
23983,11991.6,-1.5672951152433794
23984,11992.1,-1.5675035878076597
23985,11992.6,-1.5677120519605128
23986,11993.1,-1.5679205076848726
23987,11993.6,-1.5681289549636788
23988,11994.1,-1.5683373937798752
23989,11994.6,-1.5685458241164096
23990,11995.1,-1.5687542459562345
23991,11995.6,-1.568962659282305
23992,11996.1,-1.5691710640775824
23993,11996.6,-1.5693794603250315
23994,11997.1,-1.5695878480076215
23995,11997.6,-1.5697962271083261
23996,11998.1,-1.570004597610122
23997,11998.6,-1.570212959495992
23998,11999.1,-1.570421312748922
23999,11999.6,-1.5706296573519027
24000,12000.1,-1.57083799328793
24001,12000.6,-1.5710463205400014
24002,12001.1,-1.5712546390911215
24003,12001.6,-1.5714629489242984
24004,12002.1,-1.571671250022544
24005,12002.6,-1.5718795423688758
24006,12003.1,-1.572087825946314
24007,12003.6,-1.572296100737884
24008,12004.1,-1.572504366726616
24009,12004.6,-1.5727126238955444
24010,12005.1,-1.5729208722277082
24011,12005.6,-1.5731291117061494
24012,12006.1,-1.5733373423139159
24013,12006.6,-1.5735455640340597
24014,12007.1,-1.5737537768496372
24015,12007.6,-1.5739619807437095
24016,12008.1,-1.5741701756993411
24017,12008.6,-1.5743783616996023
24018,12009.1,-1.5745865387275668
24019,12009.6,-1.5747947067663137
24020,12010.1,-1.5750028657989266
24021,12010.6,-1.5752110158084918
24022,12011.1,-1.5754191567781022
24023,12011.6,-1.5756272886908544
24024,12012.1,-1.5758354115298496
24025,12012.6,-1.5760435252781941
24026,12013.1,-1.5762516299189968
24027,12013.6,-1.5764597254353734
24028,12014.1,-1.576667811810443
24029,12014.6,-1.5768758890273291
24030,12015.1,-1.577083957069161
24031,12015.6,-1.577292015919071
24032,12016.1,-1.5775000655601967
24033,12016.6,-1.5777081059756806
24034,12017.1,-1.5779161371486692
24035,12017.6,-1.5781241590623145
24036,12018.1,-1.5783321716997716
24037,12018.6,-1.5785401750442014
24038,12019.1,-1.5787481690787695
24039,12019.6,-1.5789561537866452
24040,12020.1,-1.5791641291510041
24041,12020.6,-1.579372095155024
24042,12021.1,-1.5795800517818896
24043,12021.6,-1.579787999014789
24044,12022.1,-1.5799959368369154
24045,12022.6,-1.5802038652314674
24046,12023.1,-1.5804117841816465
24047,12023.6,-1.5806196936706602
24048,12024.1,-1.5808275936817207
24049,12024.6,-1.5810354841980445
24050,12025.1,-1.5812433652028537
24051,12025.6,-1.5814512366793732
24052,12026.1,-1.5816590986108343
24053,12026.6,-1.5818669509804728
24054,12027.1,-1.582074793771529
24055,12027.6,-1.5822826269672485
24056,12028.1,-1.5824904505508801
24057,12028.6,-1.5826982645056789
24058,12029.1,-1.5829060688149046
24059,12029.6,-1.5831138634618211
24060,12030.1,-1.5833216484296984
24061,12030.6,-1.5835294237018087
24062,12031.1,-1.5837371892614316
24063,12031.6,-1.5839449450918504
24064,12032.1,-1.5841526911763535
24065,12032.6,-1.5843604274982344
24066,12033.1,-1.58456815404079
24067,12033.6,-1.584775870787324
24068,12034.1,-1.5849835777211438
24069,12034.6,-1.585191274825562
24070,12035.1,-1.5853989620838969
24071,12035.6,-1.5856066394794692
24072,12036.1,-1.585814306995607
24073,12036.6,-1.5860219646156424
24074,12037.1,-1.5862296123229123
24075,12037.6,-1.586437250100759
24076,12038.1,-1.5866448779325286
24077,12038.6,-1.5868524958015735
24078,12039.1,-1.5870601036912502
24079,12039.6,-1.5872677015849201
24080,12040.1,-1.587475289465951
24081,12040.6,-1.587682867317713
24082,12041.1,-1.5878904351235832
24083,12041.6,-1.588097992866943
24084,12042.1,-1.5883055405311792
24085,12042.6,-1.5885130780996837
24086,12043.1,-1.5887206055558518
24087,12043.6,-1.5889281228830858
24088,12044.1,-1.589135630064792
24089,12044.6,-1.5893431270843819
24090,12045.1,-1.5895506139252726
24091,12045.6,-1.5897580905708848
24092,12046.1,-1.5899655570046454
24093,12046.6,-1.5901730132099863
24094,12047.1,-1.5903804591703443
24095,12047.6,-1.5905878948691614
24096,12048.1,-1.5907953202898837
24097,12048.6,-1.5910027354159635
24098,12049.1,-1.591210140230858
24099,12049.6,-1.5914175347180295
24100,12050.1,-1.5916249188609453
24101,12050.6,-1.591832292643077
24102,12051.1,-1.5920396560479027
24103,12051.6,-1.5922470090589047
24104,12052.1,-1.592454351659571
24105,12052.6,-1.592661683833395
24106,12053.1,-1.5928690055638732
24107,12053.6,-1.59307631683451
24108,12054.1,-1.5932836176288132
24109,12054.6,-1.5934909079302964
24110,12055.1,-1.593698187722479
24111,12055.6,-1.5939054569888838
24112,12056.1,-1.5941127157130401
24113,12056.6,-1.5943199638784826
24114,12057.1,-1.5945272014687504
24115,12057.6,-1.5947344284673888
24116,12058.1,-1.5949416448579468
24117,12058.6,-1.5951488506239797
24118,12059.1,-1.595356045749048
24119,12059.6,-1.5955632302167178
24120,12060.1,-1.5957704040105598
24121,12060.6,-1.5959775671141494
24122,12061.1,-1.5961847195110686
24123,12061.6,-1.5963918611849037
24124,12062.1,-1.596598992119247
24125,12062.6,-1.596806112297696
24126,12063.1,-1.5970132217038524
24127,12063.6,-1.5972203203213242
24128,12064.1,-1.597427408133725
24129,12064.6,-1.5976344851246727
24130,12065.1,-1.5978415512777921
24131,12065.6,-1.598048606576711
24132,12066.1,-1.5982556510050643
24133,12066.6,-1.598462684546492
24134,12067.1,-1.598669707184639
24135,12067.6,-1.5988767189031565
24136,12068.1,-1.5990837196856995
24137,12068.6,-1.5992907095159292
24138,12069.1,-1.5994976883775127
24139,12069.6,-1.599704656254122
24140,12070.1,-1.5999116131294349
24141,12070.6,-1.6001185589871332
24142,12071.1,-1.6003254938109055
24143,12071.6,-1.6005324175844455
24144,12072.1,-1.6007393302914525
24145,12072.6,-1.6009462319156313
24146,12073.1,-1.601153122440691
24147,12073.6,-1.6013600018503473
24148,12074.1,-1.601566870128321
24149,12074.6,-1.6017737272583388
24150,12075.1,-1.6019805732241326
24151,12075.6,-1.6021874080094385
24152,12076.1,-1.6023942315980002
24153,12076.6,-1.6026010439735656
24154,12077.1,-1.6028078451198886
24155,12077.6,-1.6030146350207288
24156,12078.1,-1.60322141365985
24157,12078.6,-1.603428181021023
24158,12079.1,-1.6036349370880232
24159,12079.6,-1.6038416818446324
24160,12080.1,-1.6040484152746377
24161,12080.6,-1.6042551373618306
24162,12081.1,-1.6044618480900092
24163,12081.6,-1.6046685474429776
24164,12082.1,-1.6048752354045446
24165,12082.6,-1.6050819119585251
24166,12083.1,-1.6052885770887386
24167,12083.6,-1.6054952307790116
24168,12084.1,-1.6057018730131751
24169,12084.6,-1.6059085037750664
24170,12085.1,-1.6061151230485284
24171,12085.6,-1.6063217308174087
24172,12086.1,-1.6065283270655615
24173,12086.6,-1.6067349117768461
24174,12087.1,-1.606941484935128
24175,12087.6,-1.6071480465242782
24176,12088.1,-1.6073545965281724
24177,12088.6,-1.6075611349306929
24178,12089.1,-1.6077676617157275
24179,12089.6,-1.6079741768671698
24180,12090.1,-1.6081806803689194
24181,12090.6,-1.6083871722048801
24182,12091.1,-1.608593652358963
24183,12091.6,-1.608800120815084
24184,12092.1,-1.6090065775571651
24185,12092.6,-1.6092130225691346
24186,12093.1,-1.6094194558349246
24187,12093.6,-1.609625877338475
24188,12094.1,-1.6098322870637303
24189,12094.6,-1.610038684994641
24190,12095.1,-1.6102450711151644
24191,12095.6,-1.6104514454092609
24192,12096.1,-1.6106578078608993
24193,12096.6,-1.6108641584540528
24194,12097.1,-1.6110704971727012
24195,12097.6,-1.61127682400083
24196,12098.1,-1.6114831389224287
24197,12098.6,-1.611689441921495
24198,12099.1,-1.6118957329820314
24199,12099.6,-1.612102012088046
24200,12100.1,-1.612308279223554
24201,12100.6,-1.6125145343725735
24202,12101.1,-1.6127207775191317
24203,12101.6,-1.6129270086472598
24204,12102.1,-1.6131332277409953
24205,12102.6,-1.6133394347843824
24206,12103.1,-1.6135456297614688
24207,12103.6,-1.6137518126563104
24208,12104.1,-1.6139579834529683
24209,12104.6,-1.6141641421355089
24210,12105.1,-1.6143702886880056
24211,12105.6,-1.614576423094536
24212,12106.1,-1.6147825453391853
24213,12106.6,-1.6149886554060437
24214,12107.1,-1.6151947532792077
24215,12107.6,-1.6154008389427796
24216,12108.1,-1.6156069123808672
24217,12108.6,-1.6158129735775846
24218,12109.1,-1.616019022517052
24219,12109.6,-1.6162250591833955
24220,12110.1,-1.6164310835607474
24221,12110.6,-1.6166370956332445
24222,12111.1,-1.6168430953850315
24223,12111.6,-1.6170490828002577
24224,12112.1,-1.6172550578630795
24225,12112.6,-1.617461020557659
